"","Cruise","Taxa","location_group","mean_wet_mass","log10_mass","density_m2","SST","Lat","Lon","origin"
"695","JR161","Decapod larvae",6,0.01474375,-1.83139204177033,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"696","JR161","Euaetideus australis",6,0.0001896,-3.72216166699795,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"697","JR161","Euchaeta antarctica copepodite I",6,9.1488e-05,-4.0386358663221,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"698","JR161","Euchaeta antarctica copepodite II",6,0.000658144,-3.1816790736151,78.6,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"699","JR161","Euchaeta antarctica copepodite III",6,0.00207,-2.68402965454308,157.2,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"700","JR161","Euchaeta antarctica copepodite IV",6,0.00336156,-2.47345913268046,78.6,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"701","JR161","Euchaeta antarctica copepodite V",6,0.0076002,-2.11917497906743,78.6,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"702","JR161","Euchaeta biloba",6,0.0032,-2.49485002168009,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"703","JR161","Euchirella rostrata/rostramagna",6,0.0008768,-3.05709945885971,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"704","JR161","Euphausia frigida adult",6,0.02,-1.69897000433602,78.6,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"705","JR161","Euphausia frigida calytopes",6,7.85e-05,-4.10513034325475,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"706","JR161","Euphausia frigida furcilia",6,0.002383814,-2.62272763396745,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"707","JR161","Euphausia superba adult",6,0.220554002,-0.656485057446907,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"708","JR161","Euphausia superba calyptopes",6,0.000157,-3.80410034759077,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"709","JR161","Euphausiid nauplii",6,2.3e-05,-4.63827216398241,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"710","JR161","Gaidius",6,0.0001392,-3.85636076472546,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"711","JR161","Haloptilus",6,0.002248,-2.64820369310298,157.2,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"712","JR161","Heterorhabdus",6,0.0002072,-3.6836102489268,78.6,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"713","JR161","Limacina (large)",6,0.0017,-2.76955107862173,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"714","JR161","Medusae",6,0.017253659,-1.76311878957632,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"715","JR161","Metridia gerlachei adult",6,0.002974392,-2.52660179566004,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"716","JR161","Metridia lucens adult",6,0.000712,-3.14752000636314,550.2,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"717","JR161","Metridia spp copepodite 1-3",6,8.08e-05,-4.09258863922541,2515.2,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"718","JR161","Metridia spp. copepodite 4-5",6,0.0001584,-3.80024482274653,628.8,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"719","JR161","Microcalanus",6,5.6824e-05,-4.245468198336,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"720","JR161","Microsetella",6,0.0014,-2.85387196432176,64766.4,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"721","JR161","Oithona frigida",6,1.52e-05,-4.81815641205523,22636.8,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"722","JR161","Oithona similis",6,1.36e-05,-4.86646109162978,671558.4,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"723","JR161","Oncaea",6,1.52e-05,-4.81815641205523,201216,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"724","JR161","Ostracoda",6,7.22e-05,-4.14146280243036,1886.4,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"725","JR161","Pelagobia",6,7.46e-06,-5.12726117252733,71054.4,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"726","JR161","Pleuromamma robusta",6,0.002272,-2.64359167296102,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"727","JR161","Pteropoda",6,6.25e-05,-4.20411998265593,1257.6,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"728","JR161","Racovitzanus",6,0.000271752,-3.56582725097389,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"729","JR161","Rhincalanus gigas copepodite I",6,0.000403592,-3.39405745093436,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"730","JR161","Rhincalanus gigas copepodite II",6,0.000807184,-3.09302745527038,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"731","JR161","Rhincalanus gigas copepodite III",6,0.002914344,-2.53545918678558,314.4,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"732","JR161","Rhincalanus gigas copepodite IV",6,0.00495252,-2.30517376195355,1965,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"733","JR161","Rhincalanus gigas copepodite V",6,0.009319568,-2.03060421850058,1886.4,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"734","JR161","Rhincalanus gigas female",6,0.01583728,-1.80031940497036,314.4,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"735","JR161","Rhincalanus gigas male",6,0.00970756,-2.01288991650807,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"736","JR161","Rhincalanus gigas nauplius",6,5.6e-05,-4.2518119729938,628.8,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"737","JR161","Scaphocalanus copepodites",6,4e-04,-3.39794000867204,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"738","JR161","Scaphocalanus vervoortii",6,4e-04,-3.39794000867204,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"739","JR161","Scolecithricella minor",6,0.00012,-3.92081875395238,864.6,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"740","JR161","Scolecithricella sp.",6,0.000159965,-3.79597502965434,78.6,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"741","JR161","Siphonophora",6,0.017253659,-1.76311878957632,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"742","JR161","Spinocalanus spp",6,8e-05,-4.09691001300806,78.6,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"743","JR161","Stephos longipes",6,6.704e-05,-4.17366599437778,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"744","JR161","Thypholoscolex /travisiopsis sp",6,5.37e-05,-4.27002571430044,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"745","JR161","Thysanoessa adult",6,0.02,-1.69897000433602,1965,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"746","JR161","Thysanoessa calyptopes",6,7.85e-05,-4.10513034325475,550.2,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"747","JR161","Tomopteris",6,0.013343284,-1.87473727030284,0,1.49635305628181,-55.20924,-41.24121,"mesozooplankton"
"748","JR161","Cyphocaris richardi",7,0.047619048,-1.32221929125956,0.036855234,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"749","JR161","Parandania boecki",7,0.217391304,-0.662757832376445,0.040365256,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"750","JR161","Primno macropa",7,0.25,-0.602059991327962,0.003510022,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"751","JR161","Themisto gaudichaudii",7,0.5,-0.301029995663981,0.003510022,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"752","JR161","Chaetognaths indet.",7,0.166666667,-0.778151249515055,0.005265033,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"753","JR161","Sergia sp.",7,3,0.477121254719662,0.001755011,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"754","JR161","Euphausia superba",7,0.58,-0.236572006437063,145.599083615,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"755","JR161","Euphausia triacantha",7,0.236714976,-0.625774265144783,0.363287305,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"756","JR161","Calycopsis borgrevichi",7,2.272727273,0.356547323565928,0.019305122,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"757","JR161","Diphyes sp.1",7,0.666666667,-0.176091258838534,0.0315902,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"758","JR161","Periphylla periphylla",7,1491.5,3.17362325769808,0.003510022,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"759","JR161","Spongiobranchia sp.",7,0.1,-1,0.008775056,1.38421584516764,-53.03058,-40.5179,"macrozooplankton"
"760","JR161","Calanoid nauplii",7,2.8e-05,-4.55284196865778,48751.65,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"761","JR161","Calanoides acutus copepodite I",7,8e-05,-4.09691001300806,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"762","JR161","Calanoides acutus copepodite II",7,0.00016,-3.79588001734407,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"763","JR161","Calanoides acutus copepodite III",7,0.000501328,-3.29987803864268,19.65,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"764","JR161","Calanoides acutus copepodite IV",7,0.002526632,-2.59745800778629,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"765","JR161","Calanoides acutus copepodite V",7,0.003501512,-2.45574438094676,196.5,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"766","JR161","Calanoides acutus female",7,0.00412204,-2.3848877981718,334.05,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"767","JR161","Calanus propinquus copepodite II",7,0.00014544,-3.83731613412211,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"768","JR161","Calanus propinquus copepodite III",7,0.00029088,-3.53628613845813,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"769","JR161","Calanus propinquus copepodite IV",7,0.000989976,-3.00437533388114,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"770","JR161","Calanus propinquus female",7,0.005373464,-2.26974565637175,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"771","JR161","Calanus simillimus copepodite I",7,4e-05,-4.39794000867204,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"772","JR161","Calanus simillimus copepodite II",7,8e-05,-4.09691001300806,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"773","JR161","Calanus simillimus copepodite III",7,0.00016,-3.79588001734407,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"774","JR161","Calanus simillimus copepodite IV",7,0.000368,-3.43415218132648,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"775","JR161","Calanus simillimus copepodite V",7,0.002192,-2.65915945018767,58.95,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"776","JR161","Calanus simillimus female",7,0.002472,-2.60695153358322,39.3,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"777","JR161","Calanus simillimus male",7,0.002312,-2.63601217025151,39.3,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"778","JR161","Canadacia",7,0.000624501,-3.20446686186289,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"779","JR161","Chaetognatha",7,7.74e-05,-4.11125903931711,1925.7,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"780","JR161","Clausocalanus  laticeps",7,0.000188,-3.72584215073632,176.85,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"781","JR161","Clausocalanus brevipes",7,0.000188,-3.72584215073632,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"782","JR161","Ctenocalanus",7,9.1488e-05,-4.0386358663221,33247.8,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"783","JR161","Cyclopoid Nauplii",7,8e-07,-6.09691001300806,720604.8,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"784","JR161","Decapod larvae",7,0.01474375,-1.83139204177033,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"785","JR161","Euaetideus australis",7,0.0001896,-3.72216166699795,98.25,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"786","JR161","Euchaeta antarctica copepodite I",7,9.1488e-05,-4.0386358663221,825.3,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"787","JR161","Euchaeta antarctica copepodite II",7,0.000658144,-3.1816790736151,510.9,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"788","JR161","Euchaeta antarctica copepodite III",7,0.00207,-2.68402965454308,78.6,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"789","JR161","Euchaeta antarctica copepodite IV",7,0.00336156,-2.47345913268046,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"790","JR161","Euchaeta antarctica copepodite V",7,0.0076002,-2.11917497906743,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"791","JR161","Euchaeta biloba",7,0.0032,-2.49485002168009,58.95,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"792","JR161","Euchirella rostrata/rostramagna",7,0.0008768,-3.05709945885971,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"793","JR161","Euphausia frigida adult",7,0.02,-1.69897000433602,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"794","JR161","Euphausia frigida calytopes",7,7.85e-05,-4.10513034325475,19.65,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"795","JR161","Euphausia frigida furcilia",7,0.002383814,-2.62272763396745,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"796","JR161","Euphausia superba adult",7,0.220554002,-0.656485057446907,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"797","JR161","Euphausia superba calyptopes",7,0.000157,-3.80410034759077,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"798","JR161","Euphausiid nauplii",7,2.3e-05,-4.63827216398241,157.2,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"799","JR161","Gaidius",7,0.0001392,-3.85636076472546,78.6,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"800","JR161","Haloptilus",7,0.002248,-2.64820369310298,137.55,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"801","JR161","Heterorhabdus",7,0.0002072,-3.6836102489268,510.9,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"802","JR161","Limacina (large)",7,0.0017,-2.76955107862173,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"803","JR161","Medusae",7,0.017253659,-1.76311878957632,78.6,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"804","JR161","Metridia gerlachei adult",7,0.002974392,-2.52660179566004,78.6,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"805","JR161","Metridia lucens adult",7,0.000712,-3.14752000636314,1237.95,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"806","JR161","Metridia spp copepodite 1-3",7,8.08e-05,-4.09258863922541,6838.2,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"807","JR161","Metridia spp. copepodite 4-5",7,0.0001584,-3.80024482274653,2122.2,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"808","JR161","Microcalanus",7,5.6824e-05,-4.245468198336,19335.6,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"809","JR161","Microsetella",7,0.0014,-2.85387196432176,12654.6,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"810","JR161","Oithona frigida",7,1.52e-05,-4.81815641205523,14148,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"811","JR161","Oithona similis",7,1.36e-05,-4.86646109162978,140694,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"812","JR161","Oncaea",7,1.52e-05,-4.81815641205523,117900,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"813","JR161","Ostracoda",7,7.22e-05,-4.14146280243036,1552.35,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"814","JR161","Pelagobia",7,7.46e-06,-5.12726117252733,9667.8,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"815","JR161","Pleuromamma robusta",7,0.002272,-2.64359167296102,117.9,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"816","JR161","Pteropoda",7,6.25e-05,-4.20411998265593,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"817","JR161","Racovitzanus",7,0.000271752,-3.56582725097389,137.55,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"818","JR161","Rhincalanus gigas copepodite I",7,0.000403592,-3.39405745093436,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"819","JR161","Rhincalanus gigas copepodite II",7,0.000807184,-3.09302745527038,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"820","JR161","Rhincalanus gigas copepodite III",7,0.002914344,-2.53545918678558,157.2,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"821","JR161","Rhincalanus gigas copepodite IV",7,0.00495252,-2.30517376195355,334.05,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"822","JR161","Rhincalanus gigas copepodite V",7,0.009319568,-2.03060421850058,727.05,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"823","JR161","Rhincalanus gigas female",7,0.01583728,-1.80031940497036,530.55,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"824","JR161","Rhincalanus gigas male",7,0.00970756,-2.01288991650807,58.95,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"825","JR161","Rhincalanus gigas nauplius",7,5.6e-05,-4.2518119729938,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"826","JR161","Scaphocalanus copepodites",7,4e-04,-3.39794000867204,451.95,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"827","JR161","Scaphocalanus vervoortii",7,4e-04,-3.39794000867204,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"828","JR161","Scolecithricella minor",7,0.00012,-3.92081875395238,1316.55,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"829","JR161","Scolecithricella sp.",7,0.000159965,-3.79597502965434,19.65,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"830","JR161","Siphonophora",7,0.017253659,-1.76311878957632,19.65,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"831","JR161","Spinocalanus spp",7,8e-05,-4.09691001300806,432.3,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"832","JR161","Stephos longipes",7,6.704e-05,-4.17366599437778,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"833","JR161","Thypholoscolex /travisiopsis sp",7,5.37e-05,-4.27002571430044,19.65,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"834","JR161","Thysanoessa adult",7,0.02,-1.69897000433602,0,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"835","JR161","Thysanoessa calyptopes",7,7.85e-05,-4.10513034325475,569.85,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"836","JR161","Tomopteris",7,0.013343284,-1.87473727030284,39.3,1.43724480718374,-52.86457,-40.0895,"mesozooplankton"
"837","JR161","Cyphocaris richardi",8,0.242647059,-0.61502496817648,0.0215109125,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"838","JR161","Eusiroides stenopleura",8,0.5,-0.301029995663981,0.0024440675,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"839","JR161","Parandania boecki",8,0.375,-0.425968732272281,0.003552253,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"840","JR161","Primno macropa",8,0.267857143,-0.572096767718895,0.016850475,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"841","JR161","Themisto gaudichaudii",8,0.25,-0.602059991327962,0.005343529,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"842","JR161","Chaetognaths indet.",8,0.2233766235,-0.650962278025061,0.2025996075,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"843","JR161","Gennadus sp.",8,1.0640756305,0.0269724970769843,0.144579185,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"844","JR161","Gnathophausia sp.",8,0.25,-0.602059991327962,0.010687059,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"845","JR161","Acanthephyra sp.",8,8.416666665,0.925140127649019,0.0084403875,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"846","JR161","Sergestid sp.",8,0.5,-0.301029995663981,0.00221637,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"847","JR161","Sergia sp.",8,0.75,-0.1249387366083,0.007104505,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"848","JR161","Euphausia frigida",8,0.045454545,-1.34242268516515,0.029389412,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"849","JR161","Euphausia triacantha",8,0.1,-1,0.013358824,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"850","JR161","Thysanoessa sp.",8,0.083333333,-1.0791812477848,0.016030588,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"851","JR161","Atolla sp.",8,12.107142855,1.083041666784,0.0342169455,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"852","JR161","Diphyes sp.1",8,0.5,-0.301029995663981,0.00977627,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"853","JR161","Medusae (clear)",8,34,1.53147891704226,0.021374118,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"854","JR161","Medusae (clear, bell)",8,6.5,0.812913356642856,0.004432741,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"855","JR161","Medusae (clear, flat)",8,5.333333333,0.726998727909119,0.006649111,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"856","JR161","Medusae (red)",8,3.75,0.574031267727719,0.106870588,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"857","JR161","Nipple medusae",8,1.637777778,0.214254974142635,0.076767784,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"858","JR161","Orange jellies",8,0.041666667,-1.38021123823725,0.032061176,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"859","JR161","Periphylla periphylla",8,52,1.7160033436348,0.0075599,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"860","JR161","Salpa thompsoni",8,0.235294118,-0.62838892939887,0.04542,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"861","JR161","Sibogita sp.",8,0.3125,-0.505149978319906,0.011795244,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"862","JR161","Siphonophore indet.",8,0.260869565,-0.583576585995861,0.061450588,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"863","JR161","Gigantocypris sp.",8,1.1009615385,0.0417721473922983,0.0250934665,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"864","JR161","Spongiobranchia sp.",8,0.3333333335,-0.477121254502515,0.004660438,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"865","JR161","Bathyteuthis abyssicola",8,9.5,0.977723605288848,0.005343529,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"866","JR161","Gonatus antarcticus",8,1,0,0.002671765,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"867","JR161","Flatworms indet.",8,0.5,-0.301029995663981,0.002671765,3.48906523436308,-49.96331,-37.9627,"macrozooplankton"
"868","JR161","Cyphocaris richardi",8,0.25,-0.602059991327962,0.003837709,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"869","JR161","Lanceolidae indet.",8,0.5,-0.301029995663981,0.001918854,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"870","JR161","Parandania boecki",8,0.4363636365,-0.360151447646921,0.030732653,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"871","JR161","Phronima sedentaria",8,0.5,-0.301029995663981,0.001921671,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"872","JR161","Primno macropa",8,0.5,-0.301029995663981,0.001921671,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"873","JR161","Themisto gaudichaudii",8,0.167888563,-0.774978888109533,0.0403396005,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"874","JR161","Chaetognaths indet.",8,0.1458333335,-0.836143196864994,0.010557924,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"875","JR161","Sergia sp.",8,0.6666666665,-0.176091259164255,0.0067173985,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"876","JR161","Euphausia frigida",8,0.094155844,-1.02615271932032,0.017285181,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"877","JR161","Euphausia superba",8,0.55,-0.259637310505756,0.006723032,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"878","JR161","Euphausia triacantha",8,0.3171355495,-0.498755072743227,0.408307209,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"879","JR161","Euphausia vallentini",8,0.041666667,-1.38021123823725,0.023060052,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"880","JR161","Thysanoessa sp.",8,0.0371911925,-1.42955989618078,0.0835236825,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"881","JR161","Atolla sp.",8,32,1.50514997831991,0.001918854,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"882","JR161","Calycopsis borgrevichi",8,1.8125,0.258278015243031,0.008636253,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"883","JR161","Medusae (flat, transparent)",8,10.2,1.00860017176192,0.009594272,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"884","JR161","Periphylla periphylla",8,635.1666665,2.80288769827457,0.0038419335,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"885","JR161","Salpa thompsoni",8,1.3198723405,0.120531927798636,0.2853019565,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"886","JR161","Sibogita sp.",8,1.4,0.146128035678238,0.028782816,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"887","JR161","Spongiobranchia sp.",8,0.1083333335,-0.965237893072643,0.0124866365,3.62510454207659,-50.10324,-38.1295,"macrozooplankton"
"888","JR161","Calanoid nauplii",8,2.8e-05,-4.55284196865778,289876.8,3.65310832634568,-50.00168,-38.00003,"mesozooplankton"
"889","JR161","Calanoides acutus copepodite I",8,8e-05,-4.09691001300806,0,3.65310832634568,-50.00168,-38.00003,"mesozooplankton"
"890","JR161","Calanoides acutus copepodite II",8,0.00016,-3.79588001734407,78.6,3.65310832634568,-50.00168,-38.00003,"mesozooplankton"
"891","JR161","Calanoides acutus copepodite III",8,0.000501328,-3.29987803864268,78.6,3.65310832634568,-50.00168,-38.00003,"mesozooplankton"
"892","JR161","Calanoides acutus copepodite IV",8,0.002526632,-2.59745800778629,0,3.65310832634568,-50.00168,-38.00003,"mesozooplankton"
"893","JR161","Calanoides acutus copepodite V",8,0.003501512,-2.45574438094676,0,3.65310832634568,-50.00168,-38.00003,"mesozooplankton"
"894","JR161","Calanoides acutus female",8,0.00412204,-2.3848877981718,78.6,3.65310832634568,-50.00168,-38.00003,"mesozooplankton"
"895","JR161","Calanus propinquus copepodite II",8,0.00014544,-3.83731613412211,0,3.65310832634568,-50.00168,-38.00003,"mesozooplankton"
"896","JR161","Calanus propinquus copepodite III",8,0.00029088,-3.53628613845813,0,3.65310832634568,-50.00168,-38.00003,"mesozooplankton"
